id	filename	md5	size	state
e8b20e9d-0583-4d0d-94ec-0f9d2ce98416	mirnas.quantification.txt	4fd3392a0accb5f5a91e54c132755afc	50367	submitted
d14da59c-7a07-4730-9560-8138b5e5db57	mirnas.quantification.txt	2f26a5d8910a912df18be71d1b33f409	50261	submitted
f50950d4-1ff0-4207-ae2c-2e7d1f7f76a5	mirnas.quantification.txt	b0c311e3ff4f817edc3490a67aa451c8	50255	submitted
a44eae21-6145-4db0-968f-ee1dfe7e0fbe	mirnas.quantification.txt	2e3d40f0f4491cdd8db3e301e8d84dc3	50287	submitted
a7a5cc9c-3247-4a9a-91ed-89379a2f5f07	mirnas.quantification.txt	5a34ea2fe3ada22d6c3fe87ee2de94cd	50435	submitted
69bed6ed-e886-4b7b-8dab-816d4c64244c	mirnas.quantification.txt	f70c7cf733b2a6873df191859bac5871	50359	submitted
b8cdca51-1fd3-4b65-8d4d-aa2806476644	mirnas.quantification.txt	a52361780f3ce5a4753f747ca228eb22	50280	submitted
f0f04773-24d9-434f-a0de-1d77a39558ae	mirnas.quantification.txt	447b2a1fa0d479f2d4b870454a62afe9	50327	submitted
63cf075d-9e82-42bf-9275-a49b2dde9273	mirnas.quantification.txt	d824c6c643d6a89b0a58d4dc68c24151	50400	submitted
f814508b-f428-4b5c-a465-be0bc333ec4f	mirnas.quantification.txt	d66c1f56fa0ad9c2549f1e32c5117f81	50340	submitted
2f5b4a76-79e7-47f3-8196-f42dc4738247	mirnas.quantification.txt	90f338ec6bac3c05e9e4ec3252827095	50130	submitted
60c40157-23b3-4d9c-9806-cadc8fca3459	mirnas.quantification.txt	c31f679932fcc19e554c20994ef677f4	50297	submitted
da2a35b5-690a-4a41-9f69-608fec4758d0	mirnas.quantification.txt	3c6631d983885ae5a91dc5b483e10c83	50627	submitted
0c808155-4916-4187-a2a8-3d3e16bbc1d7	mirnas.quantification.txt	5cbf54ebdf0e1162239904e834284ad4	50399	submitted
f4ab5248-e5e3-4973-9c88-6341e7f4f510	mirnas.quantification.txt	2ebd55863c25c9abdeb011b09bd52f9d	50298	submitted
2348a587-184a-4d5d-a69a-1b37538b703d	mirnas.quantification.txt	69ccb74cebbcaa98ce121572f8b3fea5	50335	submitted
8fcf26f7-260e-424f-90b3-67a46b0f443e	mirnas.quantification.txt	cfff50d79626116639cf0ee38e0d2bbb	50284	submitted
8a019399-329c-403f-8fc1-ec6cd40c5baa	mirnas.quantification.txt	afe0e2925f8eb5c94a4ff825a8bdf4bc	50118	submitted
f93f1b16-d9f0-4c3c-a363-c6f5c99b0780	mirnas.quantification.txt	63a2901e75c569549cc9d6ecc1aeba43	50395	submitted
b96a13f8-edfd-4d0e-83d9-f915dc5fec02	mirnas.quantification.txt	25790f05bf9f3023c17777854c433310	50308	submitted
2a20b5f9-af69-4966-b6f6-3c455fb54714	mirnas.quantification.txt	502201f8b8cd171089bbdb29a6fa295b	50424	submitted
e6db376c-5f13-4ac6-bcbe-5b5aeb9796da	mirnas.quantification.txt	75ba2782c89267d3428de01de3331b1c	50608	submitted
b8529a69-a4bc-4ef7-be1d-3fe9e303f39b	mirnas.quantification.txt	348db76eaf35d8644dd3dac09303bfbc	50267	submitted
112eb7a3-280a-421b-8315-563f47fad164	mirnas.quantification.txt	bdcad437f81c043f762d73beb5d6908b	50366	submitted
593c166f-64de-4b20-8ad2-63ea7c6d9cd0	mirnas.quantification.txt	2ddcf6cea63d37897bb8b4680e4500cb	50294	submitted
ba3c3b28-7748-4993-94b4-aadf4cb14a3d	mirnas.quantification.txt	1dfb35e5f9d0bf3cc6afbf430d66bbed	50107	submitted
4264a972-31e2-4842-9b90-c706b510d0a9	mirnas.quantification.txt	a2bfed6f22ac111a9dc4f5c7e6feb73d	50515	submitted
de1fd3ba-d13c-41e5-b588-97a44a3e97f1	mirnas.quantification.txt	b450d7dba5467e53f73c3509003318b3	50464	submitted
e2bfa33d-5d27-465e-8b46-e0f7b5dbf0f3	mirnas.quantification.txt	3b752358aefec8df787935ee8505850c	50448	submitted
ffdcfa75-f691-4e13-a2c6-c45801aeadcb	mirnas.quantification.txt	ebf0d25de0fbb66a48adc40e3bf336a9	50263	submitted
0ff9eb05-9eb0-46cf-9f47-6049b853b5f0	mirnas.quantification.txt	04f4229d34cf33bc6920a1990acd4c17	50334	submitted
accb704a-e4e2-4741-925c-0c72b31b3fc0	mirnas.quantification.txt	476c64ce64ad484b9858429b3d5e4ed2	50192	submitted
569d6a34-4e87-4d4e-9ee6-50bed84b58c0	mirnas.quantification.txt	e5883235504b541a04725ba45e7d8128	50560	submitted
d91e31cb-fb46-4d20-b2c0-34c38dc5affa	mirnas.quantification.txt	e767910275952907beb53aa952ae174c	50336	submitted
5ea3bebc-d2c8-4870-8ddc-4374fa56d5f4	mirnas.quantification.txt	f4546d5c93b6a7523bab841e55953a07	50373	submitted
373f97f4-1765-4ea8-b95f-7214f1592e84	mirnas.quantification.txt	509d77a8824417b498603a4203b314ad	50506	submitted
8b959edb-89c5-4865-a405-f7cd8f4ab843	mirnas.quantification.txt	da0e970e5d27452647f0095febdabe11	50309	submitted
f2ca03c3-6f43-4cf1-b1de-3449e638d57d	mirnas.quantification.txt	1928d9f7c5e6c39087af066b3776db0e	50201	submitted
a2ac8f67-e7eb-4c39-a04d-cc66bef6bdbf	mirnas.quantification.txt	c3f77cb8335d5a6fa605cba0480e7a63	50529	submitted
7b283a98-536a-4bb6-9665-d1698743f32b	mirnas.quantification.txt	e456a4bfeb0981e2e1fa85d7656e57c7	50282	submitted
6c3b4454-14ed-4ee5-938a-7239485205e3	mirnas.quantification.txt	fb2b165ba0b1b84b982499a6b4fd9cbd	50346	submitted
ecdccbf2-13e1-439a-8be2-faf7bcea923e	mirnas.quantification.txt	f501d28a01191cd2b68f0cc7038c2e00	50321	submitted
cf2f8765-3e77-42d6-ab5a-ea8d349ef10d	mirnas.quantification.txt	86b7b788d8fb01efcf08dba4870422c2	50447	submitted
afcbdc85-4ffc-4ca4-b716-cdf972375094	mirnas.quantification.txt	337c75c2b1c780f0c11f4fe33b3bd222	50365	submitted
fd7e873b-3ac2-4f8a-b6e7-f247d1cb42de	mirnas.quantification.txt	f443b10551c82449880f1c0f3ce872a5	50207	submitted
af300ed9-f8fc-458f-82a6-a538c8f4595f	mirnas.quantification.txt	0a1904e97eafcdbc12cff0efc104ecbc	50473	submitted
9e3213a8-e634-49d3-834d-caf2ae73b80c	mirnas.quantification.txt	bcc1e43e644708f7fd12594902846a56	50495	submitted
7dc0a399-0b0e-41f6-9286-b7441c3ecc4b	mirnas.quantification.txt	9488f00dbc1212372bf753c1f32850c7	50304	submitted
b4bc8a1f-7bab-436f-aa86-26520173974f	mirnas.quantification.txt	f1e656822d80775940d2e73663bf22b1	50089	submitted
d44a5266-d048-4205-aa87-f9886b2ed264	mirnas.quantification.txt	b0ab0a4df5d41d2d43824c15aebd6352	50458	submitted
244025eb-3c7d-4a09-9ddc-d9156d5b3b2f	mirnas.quantification.txt	d1d6b5fed033a07faa3cb664d7a42ea5	50426	submitted
6e65312a-a56b-4f13-8647-822f3e3be466	mirnas.quantification.txt	46dc666b30d33d627abe15551006c673	50264	submitted
64abae40-08cb-47cc-a91a-950b299c8749	mirnas.quantification.txt	907c7878ee9b1bbfa01b28061776a726	50479	submitted
20b14f1e-6dc0-40a2-a4a0-6440c6f5bee1	mirnas.quantification.txt	55062b0c840ed5407e54c3ce1c720038	50493	submitted
25584df3-bf22-4a9d-9bc1-1dc95fddb1d3	mirnas.quantification.txt	1048051af0d2b569632ec34834419045	50336	submitted
645f7e26-5f97-4b9a-9fd9-b620c28c4c0a	mirnas.quantification.txt	c3c03d01f9ebf7dc97ae17856a7c5551	50292	submitted
660ab31e-f12a-42b1-b904-a35e1672ff4d	mirnas.quantification.txt	853991de6b3cb70da50d7ba01980ec26	50237	submitted
9703bcfe-de3f-45ff-887c-a9cf9c0ec9bb	mirnas.quantification.txt	a877fe782ac57b6f60ae6b51398f202b	50289	submitted
986bf55c-fc61-4665-8f2e-da08cd327633	mirnas.quantification.txt	dc0d1c0c917379db9a6d2476fcd4c111	50299	submitted
5b303a25-d26d-4272-9ea9-4e9a45539fd5	mirnas.quantification.txt	0143b9cac1baa9395b5297736b381804	50221	submitted
255e893d-c9ab-4ce1-bb20-1003f1a833e2	mirnas.quantification.txt	fe1aef3b28bd89cf1a9355478e96202c	50304	submitted
2d7c149c-ea46-454c-bd7a-973ce3795a89	mirnas.quantification.txt	d819eec76ba5b7f160746856448cd311	50578	submitted
a66b0103-a6ff-4dc8-a22d-6d04c3262caf	mirnas.quantification.txt	1bfec4cf3aaa2d0ac20eaab9f00afec6	50531	submitted
467abe18-778c-4d66-b3e5-fea911cec972	mirnas.quantification.txt	5a10bf31585a79209a6f0949b3acefbf	50315	submitted
08adc1a9-8c82-4e70-8a8a-af6c442f2938	mirnas.quantification.txt	9f9b1d95083fe020ad968b0e4513496f	50628	submitted
9f680493-b2d6-4d39-ab48-c9136c9bafaf	mirnas.quantification.txt	8d42d8d27086a56b084599b0daa8ddeb	50524	submitted
a4df5f29-961f-40d6-a5a6-105efe594129	mirnas.quantification.txt	bbcecbefd8b362c5149874fbf6829592	50360	submitted
2971e624-6649-4bd6-9a35-411db44bfba0	mirnas.quantification.txt	5ea5abb67323994f71104b7e87f5db20	50541	submitted
c4d88225-01a3-4b19-a336-a9bc5e7f6109	mirnas.quantification.txt	dc0c8b8c68d3eae35a351b7846a0fb75	50237	submitted
f3b93b41-2789-4efc-9b63-a7b4e49ba2a2	mirnas.quantification.txt	b995248f5ee054bd1cb59d47f54ec0ce	50631	submitted
8f2db8e3-eac2-4b44-a379-4e6a212be4d6	mirnas.quantification.txt	db3768321993df67fe144b1f39b408e2	50363	submitted
de8eefb2-808d-4757-af33-6b9905238785	mirnas.quantification.txt	3f7974979185806b69e0644132be8e79	50369	submitted
c1b74ffa-f4ec-41fe-b3b2-e5eba7acc499	mirnas.quantification.txt	0dbf15fec1067d70c663bff57b664a84	50316	submitted
9549e45b-b79b-4c0b-a00e-a71408fc453a	mirnas.quantification.txt	08ba4e0b0b4bd6c834032a5d18594b04	50367	submitted
13d6335a-85c7-407a-8740-bdad013ee34a	mirnas.quantification.txt	fdb51bce1b644037d5a77eeedf633a05	50214	submitted
0be35eaa-2c82-415b-8bd8-d37d65a131d7	mirnas.quantification.txt	89838205bf07453daa8624dad07217c5	50287	submitted
6a7c323f-0101-4e97-98e3-d826444f6cc0	mirnas.quantification.txt	87bb1272309dd377f9babeeab36c0059	50169	submitted
565ddd89-9412-4caa-a041-1c04b712c990	mirnas.quantification.txt	c1452a098d3e0da5ce0efe2e4449a35f	50210	submitted
e684f62f-a4d9-4786-8d66-b4bcfb36ebe9	mirnas.quantification.txt	3f9c19c73fa94fb5b634f091afd8b1b5	50410	submitted
ade510fa-473b-47df-b0c4-7c95b01abc03	mirnas.quantification.txt	60f91de57fc2f2707cd19a6bf66ae264	50307	submitted
030fbdac-de2d-499c-85ad-694aa01fccf0	mirnas.quantification.txt	4a92955c19b97a291724aa4bdaa1211f	50192	submitted
61378e46-6ac2-4e3f-a480-87a4d1411c8f	mirnas.quantification.txt	893c757166dc093de16dddd102b3a96b	50240	submitted
cceb9ffe-402b-4943-b353-a2c4a6c89b42	mirnas.quantification.txt	8d4301f2f93c3635865c7ede1e43a9d9	50292	submitted
49fd4130-55b3-43a9-8c39-2310bfbe3c3a	mirnas.quantification.txt	663f65a72e1df9ffe6fc8eeb0a9f0922	50306	submitted
a30eb55c-d1fd-4964-8827-298033f9a65d	mirnas.quantification.txt	9bd2ee1888701bd220576a07a7f21815	49975	submitted
7d3ad135-3176-41da-8964-e93e782c3d91	mirnas.quantification.txt	e247327627eedd8b7df32396bec20b43	50388	submitted
d09ceafd-1af5-455e-a06f-f1c434c219ee	mirnas.quantification.txt	f88cfbd11cefb86594c9cfe2c3295249	50181	submitted
804711f3-a1c4-4843-9189-2819e2589d0c	mirnas.quantification.txt	dd7933241808567ff6544d710319794d	50263	submitted
d54c45e5-46fa-4531-b973-4e42672411f3	mirnas.quantification.txt	d56ca000d26d68a29adde0427cacf6ba	50327	submitted
377f3e4d-1878-4e37-a545-d01458ab77c8	mirnas.quantification.txt	f6ed7b5496f23ea9b107bec518c4d19f	50207	submitted
d79a2d8d-43f9-439f-9969-544546d7e487	mirnas.quantification.txt	e7662822c4910a811c4c7f1f35730fac	50285	submitted
af332dd3-6f0d-4093-b39d-f196abece623	mirnas.quantification.txt	29a12b08f3e314d9b12b48c555685594	50646	submitted
fffc4f84-6ad0-44f1-bafc-8496b1b8316d	mirnas.quantification.txt	8bd0150198867079141b190a67433e31	50307	submitted
a71aa122-fc8f-4675-8d58-97b97bfe1ad4	mirnas.quantification.txt	47fcb5ff8d1d37868a2a61d3f3f4dda5	50314	submitted
f5e3f90a-7a91-4bab-8c55-7fd2a3d5a085	mirnas.quantification.txt	a3b8e7c6a2ef1263439f565167c489de	50361	submitted
7171a9a5-f71b-4aee-8837-e00a7dff0a06	mirnas.quantification.txt	3aff6808a5ebb384305c2e93e986757f	50428	submitted
f0d8689e-b59f-43f2-b09c-861d600d35a2	mirnas.quantification.txt	0b807ad81a5d40bf703290ed43bcbfc5	50398	submitted
a7ff93fd-2cfa-4248-bac0-8fbab6856397	mirnas.quantification.txt	daa341567a79af854a667a406e056986	50449	submitted
9673e893-9c21-4686-b19b-77b11ca716b6	mirnas.quantification.txt	3a983d022e916d05349a84ee107eedde	50740	submitted
5e501784-349d-4a2f-8713-10e58e6d0747	mirnas.quantification.txt	81e4e4f6c1f3587c123c48a7c1da24e6	50480	submitted
ad850e96-6e7b-42e2-9d72-84bdcd826962	mirnas.quantification.txt	2150f33f109a752fe0013f75fa7c753b	50077	submitted
5f04f197-65be-47a4-8766-e44aac78db8e	mirnas.quantification.txt	354986c8f25401bd9a722a7578c151a3	50345	submitted
e527855f-9f58-470b-8081-4e754b75d8f3	mirnas.quantification.txt	106f54c376701d87a1a2a922c0add12a	50558	submitted
02d56f56-6467-4dbe-921a-8781898c52ad	mirnas.quantification.txt	74a7479d738d2e6deee80251ef20e92a	50455	submitted
ddd50b6f-65de-4adc-8e7f-475729586a84	mirnas.quantification.txt	54d1cc80ebe3c8f172bb0b7d5ff7923d	50307	submitted
b83f1288-beba-4905-90b0-07a7897f55b7	mirnas.quantification.txt	d2ce51ef825592014b5b07cbdd48e887	50358	submitted
1d4ef537-badc-4c2e-8ef5-82b6d7ff4021	mirnas.quantification.txt	435ee7d22371514ddf0c857de0b5b138	50476	submitted
0e2d9675-08b5-4693-a561-d7736d15a54f	mirnas.quantification.txt	1a9fd9551e3876d129f851de413af1fd	50453	submitted
d496f8ad-c46a-4d3b-a5f0-998f9c3b4a2b	mirnas.quantification.txt	8b29813c99928f68b96abd20770a9fd6	50334	submitted
0504beca-25d3-4840-bd85-7a72ebc9ab36	mirnas.quantification.txt	d448850ce879db60a38c8dc818e1869e	50260	submitted
5b7a55f8-7999-4e40-8c85-ad5d0535fb19	mirnas.quantification.txt	1df8f535908c173baead5b467b8ae08f	50342	submitted
d9708fe4-48cf-4f5c-916e-1c115aa30a32	mirnas.quantification.txt	6d72b01e518c4e90195216c8534c3726	50376	submitted
fbd8cb3b-51cd-4e9f-b4e0-1135c1414b66	mirnas.quantification.txt	f00df264c4878e25ca3d0b9382e0c027	50281	submitted
1593504b-2f67-4004-84ee-85f8f9bace86	mirnas.quantification.txt	325047351d5bb0cb41a4d0c3d694f8f7	50524	submitted
b9b1ba2b-9191-4b1c-94c5-9b98fc09a725	mirnas.quantification.txt	bd713ebb5e0c2f69ff44f7895b3673bc	50147	submitted
5d468fb0-d4d1-49d5-a9c1-9bc9007c6d4f	mirnas.quantification.txt	10029070552c67f8e97b9d9565e336ce	50330	submitted
81f7810d-916a-4269-a6dc-6383b446cd4c	mirnas.quantification.txt	1f48aeff38961df4f43cb0329dc18fee	50428	submitted
5d1381be-5e12-48c4-b528-cd17431cc1cd	mirnas.quantification.txt	a0f1ce5464ca0e4ae1b9dcb4544d6722	50514	submitted
d63827b9-e1eb-4755-b595-2904495275d4	mirnas.quantification.txt	01e4556cf50a5dbc94bfcc989064bd7b	50186	submitted
7dcefd12-4d11-4f2b-b5a7-a20f9924654d	mirnas.quantification.txt	94b4585d7186dc6a6f8e8fab774495ae	50330	submitted
68678b37-1001-45b7-841d-33a26594eab6	mirnas.quantification.txt	bf1267bf152e5738568d763659c823d2	50404	submitted
fde61d00-bca9-4fec-8505-1a32183d83a5	mirnas.quantification.txt	3698c5323141cc1ce7ab8e620bf1f515	50373	submitted
585443f2-1f11-4277-b9a4-8f634e34584c	mirnas.quantification.txt	6211a00317d1c4e03cd6981dc44706af	50438	submitted
386d3ee2-3e83-4fb8-94e0-86f882d35f04	mirnas.quantification.txt	9d3d6191b198c0a62c950cde277384a8	50297	submitted
efc5d0f1-c83e-4609-bff0-8db278416edd	mirnas.quantification.txt	bc78c77b3452ca0beaf13a4a55469797	50158	submitted
53e58b42-0980-47b3-9ce2-edbdee053769	mirnas.quantification.txt	8e8987b21785e3f37ee5943a0ad13310	50268	submitted
30ae650b-722a-4380-b15b-75b774778005	mirnas.quantification.txt	ef76b821ca80f7155b06d9047d8c6128	50329	submitted
0473132d-cde2-40f1-b277-eed4d1f15668	mirnas.quantification.txt	80ff3baadd9f4aa6c7103806a4ab0038	50411	submitted
1c4be5fc-7f9f-42d1-a184-de416643ce4a	mirnas.quantification.txt	1278901654151b3104dae2194b5883bb	50383	submitted
2844033c-e5ac-42b6-afd2-97d573a28475	mirnas.quantification.txt	f30d986b43b91fbb11526c8183dbb2f1	50220	submitted
1f907faf-0ae4-4d41-ba5f-2d93b1f89a1e	mirnas.quantification.txt	5b5dc128e9d3e3a49aa415e33d6bc422	50463	submitted
b615d2bc-3141-413c-a12c-e1aab7bfb60a	mirnas.quantification.txt	84ef4352510203845e3ff6b8cbe6a6e8	50307	submitted
a5d592b4-64e8-4a0b-88ce-9bf5a6c0a2b3	mirnas.quantification.txt	b0d2848a2b53a60ac4289ff4e9af46d1	50289	submitted
a822a5c7-76fe-482b-bd5d-0d476a117544	mirnas.quantification.txt	8a04e63a76629ca1076ae3ccd353fcc0	50288	submitted
412141fc-d166-43b9-9008-54e7cccce305	mirnas.quantification.txt	5f776c872b3f82969524bc763a27f238	50320	submitted
aca4a74a-f03f-4a42-8975-27934528492f	mirnas.quantification.txt	b53706595f0fcf0432d9b05a5fc34fcf	50249	submitted
13999c16-6184-434c-8070-6aa7e5a7ff08	mirnas.quantification.txt	c2e0371e47419bc6ebe00bd69942d04c	50111	submitted
eff79b74-fa49-4567-8722-7bc33b61767b	mirnas.quantification.txt	95387cdced3d3e02a356c017715e6e10	50384	submitted
ce9c51e2-3132-4dbe-8cd5-3b7d508796d0	mirnas.quantification.txt	8af2f63f5043b8f7920e6dd30a7b7fe5	50186	submitted
7e157e60-5e04-4654-a774-616224947151	mirnas.quantification.txt	14221d02e187e28452b0c5b2697c599e	50174	submitted
0026936e-b618-46e7-983c-e97303869a73	mirnas.quantification.txt	81b1a82dd74540ba0214c6db679d347b	50176	submitted
c67f9ff6-a401-4ed1-a0af-9d9db9a95e84	mirnas.quantification.txt	285b4685ef2fb8bf95d13028c6b77bf0	50195	submitted
a0cba7d9-2cff-4d21-9708-42509e5a12d9	mirnas.quantification.txt	ee7b6b0125008f07bfa14fbb7a2f4289	50410	submitted
7b28f0d3-e85b-48c3-9cb4-ca28075d1696	mirnas.quantification.txt	39ad88e42ecd5106cafa6449c3751753	50601	submitted
1f4031c4-76c1-405c-a44d-b028d459d772	mirnas.quantification.txt	4dc4d0c47ea70d9e2fb9523c60cb9260	50421	submitted
bf0728bb-f930-46b4-a399-a4be32aa2ee2	mirnas.quantification.txt	5a2f77e17f5ce4e2e793ccb11bee9c83	50219	submitted
08d30f8b-600d-410f-b4df-8cc6bed33a4b	mirnas.quantification.txt	d118e04e7e08b46298a6e853df94fe9f	50095	submitted
9d17b969-9fbf-46f1-865c-87c6287aebdf	mirnas.quantification.txt	4e49017a859d4cc80743f21ed452456c	50464	submitted
489e28fa-54c5-4d8b-a486-3cf06b900ab5	mirnas.quantification.txt	50abac8f1f8efa567d6d5c50f1370751	50237	submitted
536f121e-57ae-4c9b-b700-c29529fbda25	mirnas.quantification.txt	3bd04dfba4316c8c185fec988c34e470	50303	submitted
17c7c1fd-3d34-42a4-883c-5f5d4b74a57a	mirnas.quantification.txt	cf2c6406144f8c8e5ed8ec6c54f05929	50237	submitted
940fcd64-4507-472b-9ac4-1950d2555be1	mirnas.quantification.txt	bb0ba954bf8395b0ab1b80088fbf8be8	50256	submitted
8a58e4b0-8bd1-41f6-9bd1-1e9897be38ec	mirnas.quantification.txt	d49273330acdd49d30033a3aa4c8f1b3	50263	submitted
d26c8a0a-2d11-4daa-bdab-abc2580670ae	mirnas.quantification.txt	be8af18edf11721a3a8cf72e481a0f0e	50391	submitted
732faf97-cb48-4e5b-9238-3bf8a882a66c	mirnas.quantification.txt	be743eb0e774b6bb319a0f5c1ed04d47	50405	submitted
629d8975-b4f5-44c0-a6ea-60d4063fe636	mirnas.quantification.txt	47ce6de8e9a48d8f107917a57bcc1531	50327	submitted
5c1fd66b-d127-4f24-b632-da7ea28c1b73	mirnas.quantification.txt	7b5f3be0bd100765cf79eb9a0af3abe3	50404	submitted
675ed398-776c-444a-84ea-7d033a234336	mirnas.quantification.txt	7e6ea03f8e6d4818ee67c578c0274f32	50382	submitted
7bb69047-1e72-4b15-b647-8c2f3bebaa44	mirnas.quantification.txt	f6060be1e2b6fbcae142928b04ddf72a	50437	submitted
8fd99824-5d1f-4662-be79-8f9b4aaabfab	mirnas.quantification.txt	441dcf1f61870f96242778bf74e170f2	50540	submitted
1aed2404-9c89-41b2-9556-d33ac484d936	mirnas.quantification.txt	a5715ae233eafa59b365a841f927374c	50423	submitted
3e43b6a7-9997-4d7b-a073-7533b0ab5e2b	mirnas.quantification.txt	05659abcf8c104fc73acaff48d829e86	50404	submitted
80dc4d2a-e0be-4a7f-ae82-75ddfc157a1f	mirnas.quantification.txt	6f8ed673128ccc5bd506351e4aff4a2f	50315	submitted
3f2fa3af-f930-49ee-a2a0-f3ea789305d4	mirnas.quantification.txt	ce84fe0183c7795108f3fc4a2899b10e	50386	submitted
91aafc9d-67fc-4595-b560-aa76c8f84499	mirnas.quantification.txt	1fe0808bb8adc99da6b462f8c2bca08c	50469	submitted
0277179a-7451-4536-a2a9-14c84b7e96c0	mirnas.quantification.txt	6b9a8dab72f5b57438ed0a7399da9b10	50366	submitted
62f659b9-87ba-4618-a594-921e77317197	mirnas.quantification.txt	7a9fe89398df67a619b2ba58759c7db9	50257	submitted
01f67fde-be75-4d93-8697-879746b15cea	mirnas.quantification.txt	4011928e62a76bba1603cdfa3a1f30c6	50181	submitted
25f2f834-4a40-4f45-a7ef-d07ab6febe58	mirnas.quantification.txt	5d65aa7726404084583d7c51e11c3c3c	50196	submitted
0a507ec0-68a3-423d-9b2f-92f8d0410a93	mirnas.quantification.txt	f2f075374118fe931d167389cc944971	50418	submitted
1cdc29c8-2894-4d00-9f4a-bc0718d79988	mirnas.quantification.txt	6d2ee3c8f0598ff9158fa300b6570e40	50725	submitted
d8a4629e-4693-4ed4-b746-4bfaf50e8631	mirnas.quantification.txt	dfb9f1b06ed7467d01e4c7bd96e049fd	50291	submitted
ebded9fe-558e-4a46-aaa7-1af2d7961d98	mirnas.quantification.txt	1c8949a095d5007f98ec4f58f3a00242	50219	submitted
6c75eabd-a384-4932-b458-1a3750e4677f	mirnas.quantification.txt	60048c91c1337e2b1b0e430f48596d7d	50246	submitted
4213eb9a-06fc-4c92-b1c3-099e03a2beb7	mirnas.quantification.txt	c796b15fc854341b401486d9b8d34c96	50375	submitted
ba29e8c1-13de-4813-8b99-13382319083e	mirnas.quantification.txt	d76e7b16c838ad5cb4878514540ac262	50328	submitted
25e4e481-652a-4d78-a72f-3fd41988bca2	mirnas.quantification.txt	12cd812b362324ff82a661d3b9153931	50367	submitted
7c530a87-2894-4f06-8b34-b6d31aedff14	mirnas.quantification.txt	6ab5db7024915a190debab347e5233c8	50422	submitted
d23b0185-8c1c-456d-ba28-3336e32149f8	mirnas.quantification.txt	a7a5693efd8519b8024b173e53e8e5e4	50333	submitted
4f52edb2-77b6-4c30-bee3-9f595a555309	mirnas.quantification.txt	2ff5ecc1e91b94560ffbb77c9ae19e96	50410	submitted
66c9bd1e-eb88-499f-ae4f-60da205f202f	mirnas.quantification.txt	4d1686271f0d5b8d1908e06a05d8adb7	50466	submitted
